id,split,MSA,EGY,EGY Translation
11709,corpus-6-test-corpus-26-train,أعيش في شقة إيجارها ثمانون ألف ين في الشهر .,انا عايش في شقة ايجارها الشهري تمانين الف ين .,أنا لدي ثمانين دولار a month.
11714,corpus-6-test-corpus-26-train,هل لي أن أقاطعكم ؟,ممكن اقطع كلامكم؟,أنا يمكن إخبارك؟
11720,corpus-6-test-corpus-26-dev,أعرض علىّ مقاساً أكبر .,وريني حاجه أوسع .,أنا عرض على أبي.
11734,corpus-6-test-corpus-26-train,معذرة . هل تمانع في أن تبادل المقاعد معي ؟,لو سمحت. ممكن نبدل الكراسي؟,أنا sorry. Why don't you have to pay me a seat?
11746,corpus-6-test-corpus-26-train,نعم ، بالطبع .,آه، طبعا.,"Okay, anyway."
11751,corpus-6-test-corpus-26-train,اذهب إلى الناحية وانعطف يساراً عند إشارة المرور .,انزل عند الناصية وادخل شمال عند إشارة المرور.,أنا أنا أنا أنا أنا أنا أنا أنا أنا 
11754,corpus-6-test-corpus-26-dev,هل تفضل ماسكات للشعر أصغر أم أكبر ؟,عايز بكرات صغيرة ولا كبيرة؟,ଆପଣ ଆପଣ ମାସ ଗୁଡ଼ିକ 
11767,corpus-6-test-corpus-26-test,أريد غرفة مفردة بحمام لقاء ثمانين دولارا ، من فضلك .,عايز أوضة سنجل بحمام بتمانين دولار، من فضلك.,"أنا بحاجة غرفة صغيرة, a s'a"
11800,corpus-6-test-corpus-26-train,أريد إيداع مقتنياتي الثمينة في خزينة الفندق .,عايز أحط حاجتي القيمة في خزنة الأوتيل.,أنا ingin ahadi ndalama a hôtel.
11817,corpus-6-test-corpus-26-dev,هل لديكم غرفة متاحة الليلة ؟,عندك أوضة متاحة الليلة دي؟,ଆପଣ غرفة موجودة الليلة?
11821,corpus-6-test-corpus-26-train,نعم ، ولكن تأكد أن تذكرتك معك .,آه، بس إتأكد إن تذكرتك معاك.,"Okay, lakini remember a greeting."
11862,corpus-6-test-corpus-26-train,لن ينضم للجولة الاختيارية إلا القليل من الناس .,ناس قليلين اللي هايكونوا في الجولة الاختياري.,""""""" Tidak ada a n'ani a n'a n"
11872,corpus-6-test-corpus-26-train,لا تهتم . على أي حال ، خذني من فضلك إلى مركز الحي الصيني . سأحاول أن أجده بنفسي .,ولا يهمك. عموما، وصلني جوة الحي الصيني. أنا هحاول أكتشف مع نفسي.,"أنا لست بحاجة. أنا, خذني من فضلك"
11879,corpus-6-test-corpus-26-train,تشغل أشخاصاً جدد في أبريل .,الناس الجديدة بتتعين في ابريل.,""""""" """""" """""""
11880,corpus-6-test-corpus-26-train,أرجو ذلك .,أتمنى.,أنا بحاجة.
11885,corpus-6-test-corpus-26-train,"اثنان ويسكي مع الماء , من فضلك .",إتنين سكوتش ومية، من فضلك.,"ଆପଣ, ଆପଣ."
11901,corpus-6-test-corpus-26-train,من الذي يعزف ؟,مين بيلعب؟,لمن يغني؟
11913,corpus-6-test-corpus-26-dev,هل يمكن أن تتصلوا بي إن عثرتم على حقيبتي ؟,ممكن تكلمني لو لقيت شنطتي؟,ଆପଣ ଆପଣ కాల్ କରନ୍ତି?
11916,corpus-6-test-corpus-26-train,إلى اليسار ، من فضلك .,شمال، لو سمحت.,"أنا أنا, okay."
11932,corpus-6-test-corpus-26-test,هلا وقفت معي لالتقاط صورة ؟,ممكن تقف معايا ناخد صورة؟,أنا أنا اتصلت معي?
11938,corpus-6-test-corpus-26-dev,لا . هل تحب الإبلاغ عنه ؟,لأ. عايز تبلغ؟,. Ṣe vous wanna s'envoyer?
11949,corpus-6-test-corpus-26-train,هذه السن في المقدمة تؤلمني .,السنة اللي قدام دي بتوجعني.,ଏହି العمر يؤلمني.
11959,corpus-6-test-corpus-26-train,ما هي أحدث ألعاب الكمبيوتر لفتى سنه خمسة عشر عاما ؟,ايه أحدث لعبة كمبيوتر تناسب عمر خمستاشر سنة؟,Kini a n'a n'a n'a n'
11972,corpus-6-test-corpus-26-train,سنراك في الغد .,هانشوفك بكره.,Nous t'a t'a t'a t'a 
11973,corpus-6-test-corpus-26-test,هل يوجد مطعم أرخص قريب من هنا ؟,هو في مطعم ارخص من كده قريب من هنا؟,ଆପଣ ଏହି ଏକ ନିର୍ମାଣ ନ
11975,corpus-6-test-corpus-26-train,لا ، ولكن شكراً لك . إنني أشعر بتحسن .,لأ، بس شكرا. أنا أحسن.,أنا أنا أنا أنا أنا أنا أنا أنا أنا 
11976,corpus-6-test-corpus-26-train,هل لديكم أي خبز ؟,عندك عيش؟,ଆପଣ ଆପଣ ଖبز?
11977,corpus-6-test-corpus-26-train,ما هو مستوى مهارتك في عزف الكمان ؟,مستواك ايه في الكمانجة؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
11990,corpus-6-test-corpus-26-train,لقد انزلقت قدما صديقي وسقط في الحمام .,صاحبي اتزحلق وقع في الحمام.,"أنا انزلقت صديقي, ثم انزلقت في الحمام."
11991,corpus-6-test-corpus-26-train,أريد مطفأة سجائر .,ممكن طفاية سجاير؟,أنا بحاجة سجائر.
11997,corpus-6-test-corpus-26-train,حظرت المسيحية وأغلقت البلاد بالنسبة لبقية العالم .,المسيحية كانت ممنوعة والبلد كانت منغزلة عن بقيتة العالم.,ଫ୍ରୋ ଇସ୍ତ୍ରୀ ଏବଂ ଆମେରି
12005,corpus-6-test-corpus-26-train,ما الكمية التي تريدها ؟,عايز اد إيه؟,ଆପଣ ଆପଣ ଆପଣ?
12012,corpus-6-test-corpus-26-train,خلطة جمبري لها ، وكذلك لي .,كوكتيل الجمبري ليها وواحد ليا.,""""""" أنا కూడా ଜାହା."""""""
12033,corpus-6-test-corpus-26-train,هلاّ جعلت توقيعك هنا والحروف الأولى من اسمك هنا .,ممكن أخليك توقع هنا؟ و لو سمحت أول حرف من اسمك هنا.,أنا جعلت توقيعك هنا.
12035,corpus-6-test-corpus-26-train,لقد أثلج صدري زيارة مقاركم الرئيسية وكذا ما جرى بيننا من مناقشات مهمة . شكراً جزيلاً على ما أبديتموه من تعاون .,من دواعي سروري اني أزور مكاتب الإدارة و اشترك في نقاش مهم معاك. اشكرك جدا لتعاونك.,أنا رأيت رأسك لزيارة ଆର୍ଥ ଆର୍ଥ
12054,corpus-6-test-corpus-26-train,إن غطيطك مزعج .,شخيرك مزعج.,ଆପଣ ଖୋଟ.
12056,corpus-6-test-corpus-26-train,إن لونها لا يروقني على الإطلاق . هلي يمكنني إرجاعها ؟,انا مش عاجبني اللون برده. ممكن أرجعه؟,""""""" أنا لست بحاجة. - okay?"
12057,corpus-6-test-corpus-26-dev,اخرج من ذلك الباب ، وانتظر عند المحطة رقم ستة .,أخرج من الباب اللي هناك، واستنى عند موقف رقم ستة.,"أنا خرج من ذلك الباب, أنا انتظار عند رقم"
12060,corpus-6-test-corpus-26-dev,دجاج محمر ، من فضلك .,فرخة مشوية، من فضلك.,"నగ, o y'a."
12069,corpus-6-test-corpus-26-train,هل لي في بعض الفلفل ؟,ممكن آخد شوية فلفل اسود؟,أنا لدي بعض الفلفل؟
12074,corpus-6-test-corpus-26-test,أجل أريد شيئاً أقرؤه .,آه، عايز حاجة اقراها.,أنا ingin a gâteau.
12101,corpus-6-test-corpus-26-train,أنا السيد تكاهاشي بالغرفة رقم خمسة تسعة وأربعين . من فضلك أرسل أربع زجاجات من بيرة بودفايزر .,أنا أستاذ تاكاهاشي ف غرفة خمسة تسعة واربعين. ممكن تبعتلي اربع ازايز بيرة بادوايزر، لوسمحت؟,أنا سيد تكاهاشي بالغرفة رقم خمسة - quatr
12131,corpus-6-test-corpus-26-train,هذه سبعون دولار .,دول سبعين دولار.,ଏହା دولار.
12140,corpus-6-test-corpus-26-train,من فضلك اتصل بي في الفندق عندما تجد حقائبي .,من فضلك كلمني في الفندق لما تلاقي شنطي.,Please contact me when you see my wallet.
12150,corpus-6-test-corpus-26-train,أريد مكالمة لإيقاظي في الثامنة والصف صباح غد ، من فضلك .,أنا عايز مكالمة تصحيني بكرة الصبح على تمانية ونص، من فضلك.,أنا wanna call me tomorrow.
12167,corpus-6-test-corpus-26-train,أجل ، ولكن هذا كثير جدا ، ولقد شبعت بالفعل .,آه، بس ده كتير وانا أساسا شبعان.,"Okay, lakini a n'a n'a n'a"
12172,corpus-6-test-corpus-26-train,أريد غسيلاً للفم .,أنا عايز غسول للبؤ.,أنا بحاجة غسيلاً للفم.
12173,corpus-6-test-corpus-26-train,أشعر بوعكة .,انا مش حاسس إني كويس.,أنا أذاكر.
12182,corpus-6-test-corpus-26-train,هل تقدمون تخفيضات كبيرة ؟,هل انت بتدي خصومات كبيرة؟,ଆପଣ تقدم أموالا كبيرة?
12193,corpus-6-test-corpus-26-train,طوكيو صفر ثلاثة أربعة مرات تسعة أربعة خمسة ستة سبعة .,طوكيو زيرو تلاتة أربع تسعات أربعة خمسة ستة سبعة.,Otu a n'a n'a n'a n'
12240,corpus-6-test-corpus-26-train,فضلا ، ساعدني في العثور على حديقة الحيوان .,ممكن تساعدني ألاقي حديقة الحيوان؟,"Obrigada, aide a tìm a n'ani a "
12246,corpus-6-test-corpus-26-train,هلا أخبرتني كيفية تعديلها من فضلك ؟,هتقولي أظبطه إزاي؟,أنا سألتني كيف تعديلها من فضلك؟
12247,corpus-6-test-corpus-26-train,متى بالتقريب ستنتهي جولة الحافلة ؟,لفة الباص تخلص ع الساعة كام؟,ଆପଣ ଆପଣ ଆପଣ ଆପଣ ଆପ
12254,corpus-6-test-corpus-26-train,أرني كيفية استعمال الهاتف .,هو انت تعرف إزاي نستخدم التليفون؟,أنا كيفية استخدام هاتف.
12259,corpus-6-test-corpus-26-train,بالتأكيد . لدينا بعض الماركات الأمريكية الأصلية الجميلة . للكتب .,أكيد. عندنا فواصل للكتب من نوع أمريكي أصلي جميلة أوي.,طبعاً. Nous avons certain appareils américains.
12298,corpus-6-test-corpus-26-train,أريد عامل تشغيل يتحدث اليابانية من فضلك .,مشغل مكالمات بيتكلم يباني، من فضلك.,أنا ingin seorang a sɔrɔ a sɔr
12331,corpus-6-test-corpus-26-train,نحن مهتمون بالأزياء .,احنا بنحب مجال الفاشون.,Nous t'adore.
12333,corpus-6-test-corpus-26-train,هل يمكنك أن تجر سيارتي ؟,ممكن تسحب معايا؟,ଆପଣ يمكنك جري سيارتي؟
12345,corpus-6-test-corpus-26-train,أهذه عيادة إف ؟,دي عيادة إف؟,ايه إف ؟
12364,corpus-6-test-corpus-26-train,مرحبا يا سيدة ياماجوتشي ؟ فريقك على الخط . قبلت دعوتك . استمر من فضلك .,أهلا، أستاذ ياماجوتشي؟ الطرف التاني ع الخط. اتصال حضرتك اتقبل. اتفضلي، لو سمحتي.,Bonjour Madame? فريقك. Okay. Continue 
12391,corpus-6-test-corpus-26-test,من أين يسعني شراء تذكرة توصيل بالكوبون ؟,أشتري منين تذكرة تزلج الجبل؟,Where do I buy a charger?
12396,corpus-6-test-corpus-26-train,متى نصل إلى لوس أنجلوس ؟,هانوصل لوس انجلوس الساعة كام؟,ଆମେ ଆମେ لوس أنجلوس?
12403,corpus-6-test-corpus-26-train,سر في نفس الاتجاه حوالي خمس دقائق ثم لف لجهة اليسار .,أمشي على طول حوالي خمسة دقايق، وادخل شمال.,"ଆପଣ ଉପରେ ଏକ నిమిషం, ثم"
12416,corpus-6-test-corpus-26-train,إنه في هذا الطريق في اتجاه الشاطئ .,هو ده الطريق اللي بيودي للبحر.,ଏହା ଉତ୍ତର ଉତ୍ତର ଉତ୍ତର
12420,corpus-6-test-corpus-26-train,هذا الشاي العشبي يساعد الجسم على استعادة نشاطه .,شاي الأعشاب ده بيساعد الجسم يستعيد حيويته.,ଏହି شاي العشبي يساعد الجهاز على الإق
12421,corpus-6-test-corpus-26-train,لم تصنع هذه باليابان ، أليس كذلك ؟,الحاجات دي مش مصنوعة في اليابان، مش كدة؟,"ଆପଣ ଆଇ ନ ଚେଷ୍ଟ, ତ"
12443,corpus-6-test-corpus-26-train,حسناً . خذ هذا الاتجاه . من فضلك ، سأوصلك إلى غرفتك .,تمام. من هنا لو سمحت. هاوريك أوضتك فين.,"Okay. خذ هذا الاتجاه. Please, i n"
12479,corpus-6-test-corpus-26-train,علىّ مغادرة الفندق قبل الظهر .,لازم أسيب الأوتيل قبل الضهر.,أنا اتصلت إلى فندق ليلة.
12495,corpus-6-test-corpus-26-train,نريد اثنين هامبورجر واثنين قهوة ، من فضلك ، نريد تناولها خارج المحل .,اتنين هامبورجر واتنين قهوة، لو سمحت. عايزهم تيك اواي.,ଆପଣ నలుగురు هامبورجر ଏବଂ నలుగురు 
12510,corpus-6-test-corpus-26-train,هل يسعني أن استمر في حمل هاتين الحقيبتين ؟,ممكن آخد الشنتطتين دول معايا؟,أنا بحاجة لحمل هذه الأكياس؟
12527,corpus-6-test-corpus-26-train,لقد طلبت لحما لا سمكا . هل يمكنك تغيير هذا ؟,أنا طلبت لحمة، مش سمك. ممكن تغيرلي ده؟,أنا asked a sheep. Ṣe o nwere 
12546,corpus-6-test-corpus-26-train,إن طفلي قد أصابه الإعياء الشديد .,ابني محطم تماما.,طفلي يشعر بالذنب.
