id,split,MSA,EGY,EGY Translation
12679,corpus-6-test-corpus-26-train,أريد مفتاح الغرفة خمسة صفر ثلاثة ، من فضلك .,مفتاح الأوضة، خمسة زيرو تلاتة، لو سمحت.,我想 a pyramid of pyramids.
12699,corpus-6-test-corpus-26-test,"متى يجري عرض فيلم "" رجل المحطة الأخيرة "" ؟",إمتى هايتعرض ترمينال مان؟,"October 11, 2012"
12701,corpus-6-test-corpus-26-train,أين الحلاق ؟,محل الحلاق فين؟,Where is the Sahara?
12708,corpus-6-test-corpus-26-train,في الساعة السابعة ، من فضلك .,الساعة سبعة، لو سمحت.,"ساعة السابعة, a good luck."
12712,corpus-6-test-corpus-26-train,لقد أتلفت حقيبتي .,شنطتي باظت خالص.,لقد رأيت حقيبتي.
12713,corpus-6-test-corpus-26-train,لمشاهدة المعالم .,سياحة.,مشاهدة المعالم.
12732,corpus-6-test-corpus-26-train,إني من إسبانيا .,أنا جاي من اسبانيا.,أنا من إسبانيا.
12750,corpus-6-test-corpus-26-dev,إن ثمة خطأ ما في بطاقة المفتاح هذه ، أعطني غيره ، من فضلك .,في حاجة غلط في كارت المفتاح، ممكن تديلي واحد تاني، من فضلك؟,"""""""I'm a very good understanding of the basic accounting system"
12755,corpus-6-test-corpus-26-dev,هناك طفح على ذراعي .,عندي طفح على دراعي.,هناك طفح على ذراعي.
12761,corpus-6-test-corpus-26-train,أرجو أن تبعث هذا بالبريد الجوي إلى اليابان .,ابعت ده بالبريد الجوي لليابان، لو سمحت.,Please send this to Japan.
12766,corpus-6-test-corpus-26-test,أين أقرب صيدلية ؟,فين أقرب صيدلية؟,Where is the southern border?
12770,corpus-6-test-corpus-26-dev,مزيد من النبيذ ، من فضلك .,نبيت تاني، من فضلك.,مزيد من النبيذ ، من فضلك.
12773,corpus-6-test-corpus-26-train,إن الناس ودودون جداً .,الناس لطاف جدا.,يبدو هذا الشخص يبدو طيبًا.
12776,corpus-6-test-corpus-26-test,كم عدد المشروبات التي يغطيها السعر ؟,السعر شامل كام مشروب؟,أربعة
12777,corpus-6-test-corpus-26-test,لقد تمكنت ن تحقيق ذلك .,عملتها.,لقد ساعدت ذلك.
12782,corpus-6-test-corpus-26-train,أين بوابة ركوب الطائرة بالنسبة لهذه الرحلة ؟,بوابة الطلوع للطيارة للرحلة دي منين؟,Where is the largest airline in the world?
12790,corpus-6-test-corpus-26-test,"في حالة إمكان ذلك , احجز منضدة بالقرب من النافذة من فضلك .",لو واحد متاح، ممكن تحجزلي تربيزة جنب الشباك؟,Please leave the bottom of the window.
12805,corpus-6-test-corpus-26-dev,هل أعلن بالفعل عن وجوب الصعود إلى الطائرة ؟,الاعلان عن الركوب اتقال؟,Yes
12810,corpus-6-test-corpus-26-train,إننا على ارتفاع اثني عشر ألف قدم .,احنا على ارتفاع اتناشر ألف قدم.,Nous reachemos a few feet.
12820,corpus-6-test-corpus-26-train,في البداية نود مشاهدة وول ستريت .,أولا، عايزين نشوف وال ستريت.,They're watching the Olympics.
12822,corpus-6-test-corpus-26-train,أين محطة الحافلة التي تقصد أكسفورد ؟,موقف الباص اللي بيروح أوكسفورد منين؟,Where is the largest mosque in the world?
12823,corpus-6-test-corpus-26-train,سأنتظر حتى يتاح الجلوس في التراس .,هاستنى لحد ما التراس يبقى متاح.,Please wait for a walk to the temple.
12835,corpus-6-test-corpus-26-train,هل يمكننا أن نلقي نظرة على حافظات جلدية ؟,ممكن نشوف محافظ جلد؟,Yes
12861,corpus-6-test-corpus-26-dev,دعنا نشاهد التلفزيون . فيها مباراة بيسبول .,خلينا نتفرج على التليفزيون. في لعبة بيسبول.,Nous شاهد تلفزيون.
12878,corpus-6-test-corpus-26-train,هل يمكنك كتابة عنوانك في هذا المكان ؟,ممكن تكتب العنوان اللي نوصلك فيه هنا؟,Yes
12884,corpus-6-test-corpus-26-train,أخبرني من فضلك أين أقرب صيدلية .,من فضلك قوللي فين أقرب صيدلية.,يخبرني من فضلك where a nearby castle
12903,corpus-6-test-corpus-26-train,إلى فندقي ، من فضلك ، إن عنوان فندقي في هذه الورقة .,للفندق بتاعي، لوسمحت. عنوان الفندق هنا.,"فندقي, فضلك, أنه عنوان فندقي في "
12905,corpus-6-test-corpus-26-dev,كم مقاطعة هناك بالإضافة إلى طوكيو ؟,في كام محافظة جنب طوكيو؟,أربعة
12917,corpus-6-test-corpus-26-train,ابقى على الخط وانتظر لحظة من فضلك .,اقفل المكالمة واستني شوية لو سمحت.,Please wait for the opportunity to wait for a moment.
12936,corpus-6-test-corpus-26-train,ماذا تعمل في المعتاد بالمنزل بعد تناول العشاء ؟,بتعمل ايه عادة في البيت بعد العشا؟,They are eating a meal before eating a meal?
12941,corpus-6-test-corpus-26-train,بالتأكيد . متى تود أن تلعب جولف ؟,أكيد. تحب تلعب جولف امتى؟,يُعد ذلك. يُعد ذلك.
12945,corpus-6-test-corpus-26-train,ستكون بالبيت في حوالي الثلاثة .,هاتكون في البيت على تلاتة.,They are going to be in a few houses.
12952,corpus-6-test-corpus-26-train,أريد أن اتصل هاتفياً بالسفارة اليابانية .,عايز أكلم السفارة اليابانية.,我想 leave a foreign exchange abroad.
12968,corpus-6-test-corpus-26-train,زدني قليلاً .,أكتر شوية.,يُعاني كثيرًا.
12969,corpus-6-test-corpus-26-train,من أين تغادر الحافلات لمشاهدة المعالم ؟,أتوبيسات الرحلات السياحية هاتتحرك منين؟,Where are the trains going to watch movies?
12973,corpus-6-test-corpus-26-train,كم تتقاضى ثمنا لإرسالها لليابان ؟,دفعت كام عشان يبعتوهم اليابان؟,أربعة
12976,corpus-6-test-corpus-26-dev,ليس لدي أية مضارب أو أحذية .,مش معايا مضارب أو شوز.,ليس لدي أي benzoyl or sodium.
13015,corpus-6-test-corpus-26-train,هل تقبل بالين الياباني ؟,ين ياباني تمام؟,هل تقبل الولايات المتحدة؟
13022,corpus-6-test-corpus-26-train,هل لديك سيارة من طراز ستانج ؟,عندك موستان؟,هل لديك سيارة على طريق ستانج؟
13027,corpus-6-test-corpus-26-train,هل سنقفز من هنا ؟,احنا هاننط من هنا؟,Yes
13069,corpus-6-test-corpus-26-train,يا سيد كاواي لدينا مائدة لك الآن . تفضل من هنا .,مستر كاواي، في تربيزة لحضرتك دلوقتي. تعالى من هنا، لو سمحت.,سيد كاواي لدي مائدة لك اليوم. يفضل من هنا
13072,corpus-6-test-corpus-26-train,بالتأكيد ، انزل من على الدرج هناك وسوف تجد بعض الإرشادات فاتبعها من فضلك .,أكيد. إنزل السلالم هناك وهتشوف إتجاهات. إمشي زي مابتقول.,"However, anyone could see a few explanations to "
13075,corpus-6-test-corpus-26-dev,المكتب الأمامي . هل يمكنني أن أساعدك ؟,الريسيبشن. أقدر أساعدك؟,يمكنني أن أساعدك?
13076,corpus-6-test-corpus-26-train,هلا أنزلتني عند فندق هلتون من فضلك ؟,ممكن تنزلني عندي فندق الهيلتون، لو سمحت؟,"Okay, anyone went to the hotel where you were going to go"
13077,corpus-6-test-corpus-26-dev,هل يتحتم عليك كثيراً أن تعمل حتى ساعة متأخرة ؟,هو إنت بتتأخر في الشغل كتير؟,Yes
13090,corpus-6-test-corpus-26-dev,"آسف جداً , ليس لدينا المزيد . ماذا عن الصحف الإنجليزية ؟",اسفين جدا، بس خلاص معندناش تاني. طب ايه اخبار الجرايد الانجليزي؟,They don't have any more information about English.
13095,corpus-6-test-corpus-26-train,مائة غير المدخنين من فضلك .,تربيزة في مكان مفيهوش تدخين، من فضلك.,أربعة
13096,corpus-6-test-corpus-26-train,هلا أخبرتني قبل أن نصل إلى درهام ؟,ممكن تقولي قبل مانوصل دورهام؟,"Okay, anyone told me when I asked me to leave the"
13113,corpus-6-test-corpus-26-test,هل هو طازج إلى هذا الحد ؟,ده طازه؟,Yes
13116,corpus-6-test-corpus-26-train,ليس هذا صحيحاً . أنت دائما تعاملني .,ده مش صح. إنت على طول بتعزمني.,ليس هذا صحيحًا. أنت دائما تعاملني.
13118,corpus-6-test-corpus-26-dev,هلا أريتني بعض الفساتين ؟,ممكن تفرجني فساتين؟,هلا أريتني بعض الفساتين؟
13126,corpus-6-test-corpus-26-train,تهجى الكلمة من فضلك ؟,اتهجاه، من فضلك.,كيف يمكن أن تكون الكلمة من فضلك؟
13133,corpus-6-test-corpus-26-train,بدأت الخمر تثملني .,أنا باسكر من النبيت.,لقد انتهيت ليلة ليلة.
13134,corpus-6-test-corpus-26-train,احترس لأن الجو في الجبال شديد التقلب .,خلي بالك عشان الجو مش مستقر خالص على الجبال.,They believe the atmosphere is very cold.
13159,corpus-6-test-corpus-26-train,هل يمكن استخدام شيكات سياحية وعملة ين ياباني ؟,شيك سياحي وين ياباني، اوكي؟,هل يمكن استخدام شيكات سياحية أو سياحية؟
13162,corpus-6-test-corpus-26-train,آسف ، لقد تحققت من إدارة الخدمة وإدارة المفقودات ولم أجدها عندهم .,سوري، أنا راجعت مع خدمة الغرف وقسم المفقودات. مش عندهم.,"آسف, لقد حققت من إدارة الخدمة وإدارة المف"
13172,corpus-6-test-corpus-26-train,يصعب العثور على هذا المكان . إنه في طريق ضيق يتفرع من الطريق الرئيسي .,ده مكان صعب الوصول له. ده ف شاره صفير متفرع من شارع رئيسي.,They need to find this place. It is in the altitude where it
13183,corpus-6-test-corpus-26-train,لا أعرف شيئاً عن هذا الأمر .,معرفش حاجة عنه.,ليس أحد أصدقاء يعرف هذا الأمر.
13184,corpus-6-test-corpus-26-train,يمكن أن نتحدث حول هذا الموضوع في مقهى .,احنا ممكن نتكلم في الموضوع ده في كوفي شوب.,يمكن أن نتحدث حول الموضوع في مقهى.
13188,corpus-6-test-corpus-26-train,فهمت ، في هذه الحالة ليس علىّ أن أدفع أجر التبديلات ، أليس كذلك ؟,فهمت، في الحالة دي أنا مش لازم أدفع مصاريف تغيير، صح؟,They didn't want to withdraw their changes.
13202,corpus-6-test-corpus-26-train,اعطني عامل التليفون من فضلك .,موظف التليفون، لو سمحت.,يساعدك على مساعدة على مساعدة على مساعدتك
13262,corpus-6-test-corpus-26-train,هل يمكن أن تنزل السرج ، من فضلك ؟,ممكن تنزل لي الكرسي، لو سمحت؟,Yes
13264,corpus-6-test-corpus-26-dev,هل يمكن أن أبيت عندكم الليلة ؟,تقعدني عندك الليلة دي؟,Yes
13267,corpus-6-test-corpus-26-train,حسناً . سوف أخذ اثنين فقط . شكراً .,أوكي. هاخد اتنين بس. شكرا.,حسناً. سوف أخذ اثنين فقط.
13268,corpus-6-test-corpus-26-train,هاهي فاتورتك . الحساب ثلاثة تسعة وسبعين دولار .,اتفضل فاتورتك. تلتمية سبعة وتسعين دولار.,They are a trader. The amount of dollars is almost
13269,corpus-6-test-corpus-26-train,أنت محظوظ .,انت محظوظ.,أنت محظوظ.
13287,corpus-6-test-corpus-26-train,من فضلك اختر لي مائدة ذات منظر ليلي لطيف .,من فضلك، جهز تربيزة تكون بتشوف منظر حلو بليل.,اختر ليلى لطيف.
